brand,model,sporty_score,luxury_score,offroad_score,economy_score,ev_score,item_id
Ford,Mustang Mach-E Rwd Extended,0.98,0.28,0.94,0.82,0.68,Ford_MustangMach-ERwdExtended
Ford,Mustang Mach-E Rwd Lfp,0.5,0.56,0.85,0.45,0.31,Ford_MustangMach-ERwdLfp
Ford,Mustang Performance Package,0.23,0.64,0.06,0.29,0.04,Ford_MustangPerformancePackage
Ford,Postal Vehicle,0.69,0.26,0.73,0.83,0.6,Ford_PostalVehicle
Ford,Probe,0.04,0.79,0.6999999999999998,0.23,0.5,Ford_Probe
Ford,Ranger 2Wd,0.39,0.44,0.17,0.16,0.31,Ford_Ranger2Wd
Ford,Ranger 2Wd Ffv,0.07,0.15,0.61,0.27,0.07,Ford_Ranger2WdFfv
Ford,Ranger 2Wd Incomplete,0.93,0.44,0.87,0.75,0.18,Ford_Ranger2WdIncomplete
Ford,Ranger 4Wd,0.4000000000000001,0.5,0.55,0.7799999999999999,0.77,Ford_Ranger4Wd
Ford,Ranger 4Wd Ffv,0.79,0.07,0.45,0.15,0.42,Ford_Ranger4WdFfv
Ford,Ranger Pickup 2Wd,0.4000000000000001,0.62,0.96,0.7799999999999999,0.4000000000000001,Ford_RangerPickup2Wd
Ford,Ranger Pickup 4Wd,0.13,0.41,0.69,0.16,0.62,Ford_RangerPickup4Wd
Ford,Ranger Pickup Cab Chassis,0.81,0.75,0.53,0.0,0.07,Ford_RangerPickupCabChassis
Ford,Ranger Pickup Cab Chassis 2Wd,0.99,0.23,0.82,0.71,0.3499999999999999,Ford_RangerPickupCabChassis2Wd
Ford,Ranger Raptor 4Wd,0.61,0.2,0.15,1.0,0.65,Ford_RangerRaptor4Wd
Ford,Ranger Tremor 4Wd,0.5,0.21,0.84,0.65,0.99,Ford_RangerTremor4Wd
Ford,Shelby Gt350 Mustang,0.92,0.13,0.09,0.1,0.74,Ford_ShelbyGt350Mustang
Ford,Shelby Gt500 Mustang,0.16,0.55,1.0,0.43,0.37,Ford_ShelbyGt500Mustang
Ford,Taurus,0.86,0.64,0.22,0.46,0.8000000000000002,Ford_Taurus
Ford,Taurus Awd,0.86,0.5,0.17,0.63,0.32,Ford_TaurusAwd
Ford,Taurus Awd Ffv,0.65,0.82,0.18,0.14,0.47,Ford_TaurusAwdFfv
Ford,Taurus Ffv,0.48,0.73,0.4,0.89,0.13,Ford_TaurusFfv
Ford,Taurus Fwd,0.28,0.53,0.7,0.34,0.38,Ford_TaurusFwd
Ford,Taurus Fwd Ffv,0.29,0.18,0.6,0.69,0.01,Ford_TaurusFwdFfv
Ford,Taurus Sho,1.0,0.6,0.44,0.53,0.16,Ford_TaurusSho
Ford,Taurus Wagon,0.67,0.64,0.31,0.66,0.15,Ford_TaurusWagon
Ford,Taurus Wagon 3.0 A/C,0.34,0.78,0.46,0.49,0.94,Ford_TaurusWagon3.0A/C
Ford,Taurus Wagon Ffv,0.3,0.2,0.53,0.99,0.33,Ford_TaurusWagonFfv
Ford,Taurus Wagon V6 A/C,0.23,0.17,0.75,0.66,0.97,Ford_TaurusWagonV6A/C
Ford,Taurus X Awd,0.12,0.4,0.81,0.14,0.45,Ford_TaurusXAwd
Ford,Taurus X Fwd,0.84,0.28,0.79,0.32,0.13,Ford_TaurusXFwd
Ford,Tempo,0.17,0.82,0.16,0.8900000000000001,0.96,Ford_Tempo
Ford,Tempo Awd,0.29,0.64,0.5,0.31,0.16,Ford_TempoAwd
Ford,Tempo Fs,0.67,0.07,0.54,0.95,0.5,Ford_TempoFs
Ford,Th!Nk,0.91,0.8,0.43,0.64,0.01,Ford_Th!Nk
Ford,Thunderbird,0.02,0.96,0.85,0.0599999999999999,0.57,Ford_Thunderbird
Ford,Transit Connect,0.03,0.09,0.46,0.14,0.89,Ford_TransitConnect
Ford,Transit Connect Usps,0.47,0.83,0.39,0.9,0.13,Ford_TransitConnectUsps
Ford,Transit Connect Van,0.39,0.16,0.69,0.09,0.99,Ford_TransitConnectVan
Ford,Transit Connect Van 2Wd,0.18,0.32,0.05,0.33,0.41,Ford_TransitConnectVan2Wd
Ford,Transit Connect Van Ffv,0.99,0.33,0.26,0.18,0.49,Ford_TransitConnectVanFfv
Ford,Transit Connect Van Fwd,0.7,0.97,0.15,0.41,0.42,Ford_TransitConnectVanFwd
Ford,Transit Connect Wagon Ffv,0.74,0.19,0.91,0.6,0.23,Ford_TransitConnectWagonFfv
Ford,Transit Connect Wagon Fwd,0.23,1.0,0.08,0.12,0.19,Ford_TransitConnectWagonFwd
Ford,Transit Connect Wagon Lwb Ffv,0.91,0.16,0.64,0.01,0.77,Ford_TransitConnectWagonLwbFfv
Ford,Transit Connect Wagon Lwb Fwd,0.23,0.02,0.8,0.42,0.8100000000000002,Ford_TransitConnectWagonLwbFwd
Ford,Transit T150 Wagon,0.68,0.28,0.09,0.76,0.56,Ford_TransitT150Wagon
Ford,Transit T150 Wagon 2Wd Ffv,0.96,0.73,0.01,0.74,0.79,Ford_TransitT150Wagon2WdFfv
Ford,Transit T150 Wagon 4Wd Ffv,0.27,0.67,0.17,0.6,0.25,Ford_TransitT150Wagon4WdFfv
Ford,Transit T150 Wagon Ffv,0.33,0.16,0.61,0.1,0.3,Ford_TransitT150WagonFfv
Ford,Windstar Fwd Cargo Van,0.7399999999999999,0.07,0.45,0.19,0.9,Ford_WindstarFwdCargoVan
Ford,Windstar Fwd Van,0.37,0.49,0.82,0.67,0.9200000000000002,Ford_WindstarFwdVan
Ford,Windstar Fwd Wagon,0.41,0.3,0.88,0.48,0.36,Ford_WindstarFwdWagon
Honda,Accord,0.37,0.76,0.5,0.45,0.2399999999999999,Honda_Accord
Honda,Accord 2.0T Sport/Touring,0.85,0.05,0.52,0.5,0.7,Honda_Accord2.0TSport/Touring
Honda,Accord Coupe,0.19,0.87,0.44,0.53,0.4499999999999999,Honda_AccordCoupe
Honda,Accord Crosstour 2Wd,0.72,0.26,0.19,0.07,0.34,Honda_AccordCrosstour2Wd
Honda,Accord Crosstour 4Wd,0.57,0.0,0.73,0.14,0.74,Honda_AccordCrosstour4Wd
Honda,Accord Hybrid,0.9200000000000002,0.32,0.59,0.29,0.03,Honda_AccordHybrid
Honda,Accord Hybrid Sport/Touring,0.37,0.36,0.09,0.79,0.35,Honda_AccordHybridSport/Touring
Honda,Accord Plug-In Hybrid,0.57,0.35,0.77,0.53,0.98,Honda_AccordPlug-InHybrid
Honda,Accord Sport/Touring,0.06,0.96,0.81,0.73,0.74,Honda_AccordSport/Touring
Honda,Accord Wagon,0.36,0.61,0.2399999999999999,0.0299999999999999,0.09,Honda_AccordWagon
Honda,Civic,0.5390516304347827,0.6917438103864734,0.4497744565217391,0.643986111111111,0.5134770531400966,Honda_Civic
Honda,Clarity Ev,0.62,0.74,0.94,0.76,0.84,Honda_ClarityEv
Honda,Clarity Fcv,0.13,0.06,0.74,0.49,0.67,Honda_ClarityFcv
Honda,Clarity Plug-In Hybrid,0.74,0.57,0.28,0.06,0.98,Honda_ClarityPlug-InHybrid
Honda,Cr-V 2Wd,0.7899999999999999,0.53,0.39,0.41,0.64,Honda_Cr-V2Wd
Honda,Cr-V 4Wd,0.11,0.2700000000000001,0.98,0.0599999999999999,0.01,Honda_Cr-V4Wd
Honda,Cr-V Awd,0.78,0.6,0.35,0.31,0.15,Honda_Cr-VAwd
Honda,Cr-V Fwd,0.53,0.46,0.54,0.31,0.28,Honda_Cr-VFwd
Honda,Cr-V Hybrid Awd,0.81,0.65,0.0,0.33,0.69,Honda_Cr-VHybridAwd
Honda,Cr-V Hybrid Fwd,0.56,0.55,0.83,0.36,0.81,Honda_Cr-VHybridFwd
Honda,Cr-Z,0.52,0.8,0.93,0.83,0.21,Honda_Cr-Z
Honda,Crosstour 2Wd,0.99,0.81,0.11,0.64,0.19,Honda_Crosstour2Wd
Honda,Crosstour 4Wd,1.0,0.2,0.62,0.13,0.4,Honda_Crosstour4Wd
Honda,Del Sol,0.67,0.7,0.66,0.8,0.48,Honda_DelSol
Honda,Element 2Wd,0.57,0.76,0.4,0.67,0.84,Honda_Element2Wd
Honda,Element 4Wd,0.21,0.09,0.96,0.33,0.99,Honda_Element4Wd
Honda,Ev Plus,0.89,0.65,0.3,0.14,0.42,Honda_EvPlus
Honda,Fcx Clarity,0.82,0.6,0.57,0.61,0.11,Honda_FcxClarity
Honda,Fit,0.9,0.22,0.48,0.84,0.67,Honda_Fit
Honda,Fit Ev,0.54,0.17,0.17,0.61,0.65,Honda_FitEv
Honda,Hr-V 2Wd,0.85,0.84,0.28,0.89,0.51,Honda_Hr-V2Wd
Honda,Hr-V 4Wd,0.34,0.07,0.36,0.54,0.74,Honda_Hr-V4Wd
Honda,Hr-V Awd,0.99,0.23,0.36,0.4000000000000001,0.97,Honda_Hr-VAwd
Honda,Hr-V Fwd,0.08,0.56,0.32,0.67,0.34,Honda_Hr-VFwd
Honda,Insight,0.51,0.5,0.09,0.29,0.91,Honda_Insight
Honda,Insight Touring,0.31,0.39,0.58,0.38,0.27,Honda_InsightTouring
Honda,Odyssey,0.16,0.83,0.38,0.48,0.99,Honda_Odyssey
Honda,Passport 2Wd,0.46,0.22,0.01,0.33,0.21,Honda_Passport2Wd
Honda,Passport 4Wd,0.28,0.49,0.37,0.98,0.83,Honda_Passport4Wd
Honda,Passport Awd,0.42,0.91,0.86,0.68,0.03,Honda_PassportAwd
Honda,Passport Fwd,0.59,0.66,0.47,0.39,0.04,Honda_PassportFwd
Honda,Pilot 2Wd,0.7200000000000001,0.57,0.66,0.34,0.7799999999999999,Honda_Pilot2Wd
Honda,Pilot 4Wd,0.33,0.06,0.94,0.85,0.82,Honda_Pilot4Wd
Honda,Pilot Awd,0.88,0.3899999999999999,0.48,0.06,0.43,Honda_PilotAwd
Honda,Pilot Awd Touring/Elite/Black,0.19,0.58,0.47,1.0,0.56,Honda_PilotAwdTouring/Elite/Black
Honda,Pilot Awd Trailsport,0.24,0.1,0.52,0.34,0.4,Honda_PilotAwdTrailsport
Honda,Pilot Fwd,0.62,0.83,0.03,0.31,0.56,Honda_PilotFwd
Honda,Prelude,0.8,0.68,0.0,0.62,0.73,Honda_Prelude
Honda,Prologue Awd Elite,0.26,0.09,0.68,0.54,0.08,Honda_PrologueAwdElite
Honda,Prologue Awd Touring,0.18,0.32,0.17,0.56,0.36,Honda_PrologueAwdTouring
Honda,Prologue Fwd,0.17,0.86,0.6,0.39,0.45,Honda_PrologueFwd
Honda,Ridgeline Awd,0.5,0.05,0.32,0.1,0.58,Honda_RidgelineAwd
Honda,Ridgeline Awd Trailsport,0.07,0.31,0.55,0.91,0.08,Honda_RidgelineAwdTrailsport
Honda,Ridgeline Fwd,0.3,0.2,1.0,0.12,0.81,Honda_RidgelineFwd
Honda,Ridgeline Truck 4Wd,0.24,0.56,0.57,0.22,0.81,Honda_RidgelineTruck4Wd
Honda,S2000,0.27,0.17,0.92,0.1,0.93,Honda_S2000
Hyundai,Accent,0.87,0.03,0.93,0.07,0.63,Hyundai_Accent
Hyundai,Accent (Sohc),0.45,0.44,0.12,0.3,0.52,Hyundai_Accent(Sohc)
Hyundai,Accent (Sporty),0.41,0.47,0.92,0.86,0.19,Hyundai_Accent(Sporty)
Hyundai,Accent Blue,0.12,0.92,0.83,0.01,0.11,Hyundai_AccentBlue
Hyundai,Accent/Brio,0.11,0.79,0.18,0.89,0.7200000000000001,Hyundai_Accent/Brio
Hyundai,Azera,0.55,0.99,0.94,0.48,0.79,Hyundai_Azera
Hyundai,Azera Limited,0.15,0.82,0.25,0.66,0.55,Hyundai_AzeraLimited
Hyundai,Elantra,0.49,0.1,0.28,0.93,0.93,Hyundai_Elantra
Hyundai,Elantra Blue,0.62,0.66,0.7,0.95,0.07,Hyundai_ElantraBlue
Hyundai,Elantra Coupe,0.21,0.72,0.96,0.53,0.29,Hyundai_ElantraCoupe
Hyundai,Elantra Gt,0.92,0.88,0.17,0.21,0.05,Hyundai_ElantraGt
Hyundai,Elantra Hatchback,0.91,0.23,0.06,0.95,0.24,Hyundai_ElantraHatchback
Hyundai,Elantra Hybrid,0.04,0.53,0.29,0.67,0.67,Hyundai_ElantraHybrid
Hyundai,Elantra Hybrid Blue,0.97,0.39,0.79,0.41,0.71,Hyundai_ElantraHybridBlue
Hyundai,Elantra Limited,0.3,0.79,0.18,0.25,0.97,Hyundai_ElantraLimited
Hyundai,Elantra N,0.28,0.54,0.73,0.23,0.07,Hyundai_ElantraN
Hyundai,Elantra Se,0.76,0.59,0.18,0.76,0.24,Hyundai_ElantraSe
Hyundai,Elantra Touring,0.67,0.46,0.17,0.52,0.92,Hyundai_ElantraTouring
Hyundai,Elantra Wagon,0.56,0.7,0.28,0.9,0.77,Hyundai_ElantraWagon
Hyundai,Entourage,0.89,0.67,0.24,0.12,0.34,Hyundai_Entourage
Hyundai,Equus,0.52,0.4000000000000001,0.97,0.06,0.36,Hyundai_Equus
Hyundai,Excel,0.36,0.7899999999999999,0.39,0.09,0.96,Hyundai_Excel
Hyundai,Genesis,0.65,0.14,0.32,0.75,0.06,Hyundai_Genesis
Hyundai,Genesis Awd,0.74,0.16,0.99,0.41,0.46,Hyundai_GenesisAwd
Hyundai,Genesis Coupe,0.66,0.27,0.0599999999999999,0.8599999999999999,0.98,Hyundai_GenesisCoupe
Hyundai,Genesis R Spec,0.67,0.43,0.86,0.1,0.62,Hyundai_GenesisRSpec
Hyundai,Genesis R-Spec,0.7,0.33,0.04,0.18,0.34,Hyundai_GenesisR-Spec
Hyundai,Genesis Rwd,0.67,0.76,0.04,0.96,0.36,Hyundai_GenesisRwd
Hyundai,Ioniq,0.86,0.7200000000000001,0.3,0.36,0.41,Hyundai_Ioniq
Hyundai,Ioniq 5 Awd (Long Range),0.92,0.45,0.66,0.87,0.82,Hyundai_Ioniq5Awd(LongRange)
Hyundai,Ioniq 5 Long Range Awd,0.01,0.79,0.68,0.5,0.73,Hyundai_Ioniq5LongRangeAwd
Hyundai,Ioniq 5 Long Range Rwd,0.67,0.12,0.23,0.93,0.46,Hyundai_Ioniq5LongRangeRwd
Hyundai,Ioniq 5 Rwd (Long Range),0.86,0.64,0.75,0.65,0.96,Hyundai_Ioniq5Rwd(LongRange)
Hyundai,Ioniq 5 Rwd (Standard Range),0.57,0.73,0.6,0.6,0.52,Hyundai_Ioniq5Rwd(StandardRange)
Hyundai,Ioniq 5 Standard Range Rwd,0.02,0.19,0.23,0.84,0.05,Hyundai_Ioniq5StandardRangeRwd
Hyundai,Ioniq 6 Long Range Awd (18 Inch Wheels),0.0,0.19,1.0,0.1,0.65,Hyundai_Ioniq6LongRangeAwd(18InchWheels)
Hyundai,Ioniq 6 Long Range Awd (20 Inch Wheels),0.32,0.67,0.85,0.1,0.44,Hyundai_Ioniq6LongRangeAwd(20InchWheels)
Hyundai,Ioniq 6 Long Range Rwd (18 Inch Wheels),0.91,0.75,0.18,0.28,0.41,Hyundai_Ioniq6LongRangeRwd(18InchWheels)
Hyundai,Ioniq 6 Long Range Rwd (20 Inch Wheels),0.66,0.58,0.61,0.14,0.91,Hyundai_Ioniq6LongRangeRwd(20InchWheels)
Hyundai,Ioniq 6 Standard Range Rwd,0.57,0.99,0.93,0.88,0.14,Hyundai_Ioniq6StandardRangeRwd
Hyundai,Ioniq Blue,0.59,0.65,0.69,0.62,0.75,Hyundai_IoniqBlue
Hyundai,Ioniq Electric,0.68,0.07,0.24,0.38,0.77,Hyundai_IoniqElectric
Hyundai,Ioniq Plug-In Hybrid,0.94,0.84,0.36,0.88,0.56,Hyundai_IoniqPlug-InHybrid
Hyundai,J-Car/Elantra,0.14,0.71,0.53,0.17,0.52,Hyundai_J-Car/Elantra
Hyundai,Kona Awd,0.68,0.46,0.05,0.64,0.34,Hyundai_KonaAwd
Hyundai,Kona Electric,0.9,0.22,0.77,0.09,0.44,Hyundai_KonaElectric
Hyundai,Kona Electric Long Range,0.97,0.15,0.51,0.5,0.87,Hyundai_KonaElectricLongRange
Hyundai,Kona Electric Standard Range,0.6,0.56,0.51,0.6,0.71,Hyundai_KonaElectricStandardRange
Hyundai,Kona Fwd,0.46,0.1,0.42,0.8099999999999999,0.37,Hyundai_KonaFwd
Hyundai,Kona N,0.64,0.6,0.45,0.22,0.7,Hyundai_KonaN
Hyundai,Nexo,0.56,0.5,0.34,0.65,0.61,Hyundai_Nexo
Hyundai,Nexo Blue,0.93,0.9,0.78,0.55,0.48,Hyundai_NexoBlue
Hyundai,Palisade Awd,0.48,0.62,0.08,0.46,0.15,Hyundai_PalisadeAwd
Hyundai,Palisade Fwd,0.51,0.05,0.42,0.13,0.08,Hyundai_PalisadeFwd
Hyundai,Pony Excel,0.7399999999999999,0.93,0.87,0.89,0.3899999999999999,Hyundai_PonyExcel
Hyundai,Precis,0.61,0.86,0.01,0.79,0.46,Hyundai_Precis
Hyundai,Santa Cruz Awd,0.38,0.38,0.64,0.68,0.55,Hyundai_SantaCruzAwd
Hyundai,Santa Cruz Fwd,0.18,0.17,0.11,0.03,0.33,Hyundai_SantaCruzFwd
Hyundai,Santa Fe 2Wd,0.56,0.82,0.53,0.45,0.8400000000000001,Hyundai_SantaFe2Wd
Hyundai,Santa Fe 4Wd,0.98,0.85,0.24,0.75,0.18,Hyundai_SantaFe4Wd
Hyundai,Santa Fe Awd,0.39,0.12,0.38,0.9,0.6,Hyundai_SantaFeAwd
Hyundai,Santa Fe Awd Xrt,0.76,0.84,0.63,0.81,0.17,Hyundai_SantaFeAwdXrt
Hyundai,Santa Fe Fwd,0.65,0.61,0.95,0.07,0.07,Hyundai_SantaFeFwd
Hyundai,Santa Fe Hybrid,0.55,0.38,0.19,0.29,0.09,Hyundai_SantaFeHybrid
Hyundai,Santa Fe Hybrid Blue,0.57,0.08,0.17,0.58,0.45,Hyundai_SantaFeHybridBlue
Hyundai,Santa Fe Plug-In Hybrid,0.67,0.01,0.94,0.42,0.08,Hyundai_SantaFePlug-InHybrid
Hyundai,Santa Fe Sport 2Wd,0.25,0.7600000000000001,0.47,0.57,0.67,Hyundai_SantaFeSport2Wd
Hyundai,Santa Fe Sport 4Wd,0.13,0.17,0.8,0.73,0.26,Hyundai_SantaFeSport4Wd
Hyundai,Santa Fe Sport Awd,0.2,0.96,0.55,0.99,0.28,Hyundai_SantaFeSportAwd
Hyundai,Santa Fe Sport Fwd,0.99,0.66,0.18,0.53,0.9,Hyundai_SantaFeSportFwd
Hyundai,Santa Fe Sport Ultimate Awd,0.38,0.75,0.85,0.3,0.69,Hyundai_SantaFeSportUltimateAwd
Hyundai,Santa Fe Sport Ultimate Fwd,0.24,0.33,0.17,0.9,0.61,Hyundai_SantaFeSportUltimateFwd
Hyundai,Santa Fe Ultimate 2Wd,0.63,0.29,0.86,0.59,0.58,Hyundai_SantaFeUltimate2Wd
Hyundai,Santa Fe Ultimate 4Wd,0.62,0.48,0.3,0.81,0.17,Hyundai_SantaFeUltimate4Wd
Hyundai,Santa Fe Ultimate Awd,0.53,0.66,0.64,0.12,0.3,Hyundai_SantaFeUltimateAwd
Hyundai,Santa Fe Ultimate Fwd,0.42,0.57,0.83,0.73,0.1,Hyundai_SantaFeUltimateFwd
Hyundai,Santa Fe Xl Awd,0.5,0.43,0.16,0.19,0.95,Hyundai_SantaFeXlAwd
Hyundai,Santa Fe Xl Fwd,0.41,0.45,0.9,0.96,0.61,Hyundai_SantaFeXlFwd
Hyundai,Santa Fe Xl Ultimate Awd,0.67,0.3,0.55,0.02,0.08,Hyundai_SantaFeXlUltimateAwd
Hyundai,Santa Fe Xl Ultimate Fwd,0.71,0.18,0.84,0.8,0.83,Hyundai_SantaFeXlUltimateFwd
Hyundai,Scoupe,0.42,0.18,0.49,0.54,0.0,Hyundai_Scoupe
Hyundai,Sonata,0.58,0.75,0.09,0.84,0.25,Hyundai_Sonata
Hyundai,Sonata (Y-3),0.48,0.28,0.84,0.79,0.52,Hyundai_Sonata(Y-3)
Hyundai,Sonata Awd,0.21,0.95,0.86,0.66,0.63,Hyundai_SonataAwd
Hyundai,Sonata Fwd,0.11,0.72,0.79,0.18,0.16,Hyundai_SonataFwd
Hyundai,Sonata Hybrid,0.5,0.32,0.53,0.11,0.15,Hyundai_SonataHybrid
Hyundai,Sonata Hybrid Blue,0.61,0.61,0.46,0.7,0.89,Hyundai_SonataHybridBlue
Hyundai,Sonata Hybrid Limited,0.66,0.27,0.63,0.49,0.21,Hyundai_SonataHybridLimited
Hyundai,Sonata Hybrid Se,0.34,0.46,0.28,0.16,0.92,Hyundai_SonataHybridSe
Hyundai,Sonata Limited,0.8,0.07,0.98,0.96,0.45,Hyundai_SonataLimited
Hyundai,Sonata Plug-In Hybrid,0.9499999999999998,0.66,0.22,0.61,0.27,Hyundai_SonataPlug-InHybrid
Hyundai,Sonata Se,0.36,0.23,0.32,0.27,0.78,Hyundai_SonataSe
Hyundai,Sonata Sport Limited,0.55,0.37,0.39,0.18,0.5,Hyundai_SonataSportLimited
Hyundai,Tiburon,0.41,0.46,0.32,0.97,0.7399999999999999,Hyundai_Tiburon
Hyundai,Tiburon (Coupe),0.63,0.57,0.96,0.87,0.15,Hyundai_Tiburon(Coupe)
Hyundai,Tucson 2Wd,0.8800000000000001,0.4,0.45,0.82,0.95,Hyundai_Tucson2Wd
Hyundai,Tucson 4Wd,0.44,0.9499999999999998,0.89,0.53,0.45,Hyundai_Tucson4Wd
Hyundai,Tucson Awd,0.48,0.17,0.72,0.65,0.14,Hyundai_TucsonAwd
Hyundai,Tucson Eco Awd,0.16,0.47,0.59,0.44,0.03,Hyundai_TucsonEcoAwd
Hyundai,Tucson Eco Fwd,0.32,0.37,0.1,0.97,0.39,Hyundai_TucsonEcoFwd
Hyundai,Tucson Fuel Cell,0.26,0.54,0.99,0.2,0.68,Hyundai_TucsonFuelCell
Hyundai,Tucson Fwd,0.36,0.05,0.24,0.57,0.08,Hyundai_TucsonFwd
Hyundai,Tucson Hybrid,0.72,0.14,0.58,0.82,0.57,Hyundai_TucsonHybrid
Hyundai,Tucson Hybrid Blue,0.24,0.33,0.41,0.15,0.76,Hyundai_TucsonHybridBlue
Hyundai,Tucson Plug-In Hybrid,0.44,0.22,0.08,0.1,0.21,Hyundai_TucsonPlug-InHybrid
Hyundai,Veloster,0.12,0.86,0.39,0.28,0.42,Hyundai_Veloster
Hyundai,Veloster N,0.19,0.96,0.08,0.36,0.2,Hyundai_VelosterN
Hyundai,Venue,0.43,0.53,0.9399999999999998,0.71,0.28,Hyundai_Venue
Hyundai,Veracruz 2Wd,0.09,0.13,0.56,0.21,0.54,Hyundai_Veracruz2Wd
Hyundai,Veracruz 4Wd,0.3699999999999999,0.11,0.83,0.3499999999999999,0.52,Hyundai_Veracruz4Wd
Hyundai,Xg300,0.55,0.98,0.44,0.48,0.91,Hyundai_Xg300
Hyundai,Xg350,0.68,0.9,0.18,0.5,0.47,Hyundai_Xg350
Jaguar,E-Pace,0.13,0.42,0.34,0.78,0.21,Jaguar_E-Pace
Jaguar,E-Pace (296 Hp),0.09,0.08,0.76,0.08,0.44,Jaguar_E-Pace(296Hp)
Jaguar,E-Pace Mhev,0.54,0.88,0.95,0.99,0.1,Jaguar_E-PaceMhev
Jaguar,E-Pace P250,0.03,0.83,0.19,0.02,0.17,Jaguar_E-PaceP250
Jaguar,E-Pace P300,0.95,0.7,0.8,0.46,0.05,Jaguar_E-PaceP300
Jaguar,F-Pace,0.04,0.75,0.17,0.05,0.51,Jaguar_F-Pace
Jaguar,F-Pace (296 Hp),0.66,0.8,0.7,0.37,0.58,Jaguar_F-Pace(296Hp)
Jaguar,F-Pace 30T,0.28,0.71,0.72,0.77,0.2,Jaguar_F-Pace30T
Jaguar,F-Pace Mhev,0.46,0.83,0.32,0.63,0.98,Jaguar_F-PaceMhev
Jaguar,F-Pace P340 Mhev,0.59,0.01,0.99,0.11,0.0,Jaguar_F-PaceP340Mhev
Jaguar,F-Pace P400 Mhev,0.13,0.03,0.23,0.91,0.65,Jaguar_F-PaceP400Mhev
Jaguar,F-Pace Svr,0.88,0.28,0.16,0.26,0.88,Jaguar_F-PaceSvr
Jaguar,F-Type Awd Convertible,0.02,0.08,0.21,0.81,0.3,Jaguar_F-TypeAwdConvertible
Jaguar,F-Type Awd Coupe,0.96,0.92,0.6,0.91,0.82,Jaguar_F-TypeAwdCoupe
Jaguar,F-Type Convertible,0.08,0.3,0.52,0.62,0.41,Jaguar_F-TypeConvertible
Jaguar,F-Type Coupe,0.06,0.37,0.04,0.59,0.48,Jaguar_F-TypeCoupe
Jaguar,F-Type P450 Awd R-Dynamic Convertible,0.25,0.56,0.48,0.94,0.75,Jaguar_F-TypeP450AwdR-DynamicConvertible
Jaguar,F-Type P450 Awd R-Dynamic Coupe,0.04,0.35,0.75,0.3,0.54,Jaguar_F-TypeP450AwdR-DynamicCoupe
Jaguar,F-Type P450 Rwd Convertible,0.78,0.76,0.41,0.05,0.7,Jaguar_F-TypeP450RwdConvertible
Jaguar,F-Type P450 Rwd Coupe,0.37,0.32,0.52,0.89,0.96,Jaguar_F-TypeP450RwdCoupe
Jaguar,F-Type R Awd Convertible,0.62,0.16,0.86,0.43,0.33,Jaguar_F-TypeRAwdConvertible
Jaguar,F-Type R Awd Coupe,0.58,0.77,0.4,0.58,0.83,Jaguar_F-TypeRAwdCoupe
Jaguar,F-Type R Convertible,0.32,0.04,0.12,0.7,0.47,Jaguar_F-TypeRConvertible
Jaguar,F-Type R Coupe,0.18,0.69,0.07,0.58,0.31,Jaguar_F-TypeRCoupe
Jaguar,F-Type S Awd Convertible,0.22,0.6,0.83,0.72,0.8,Jaguar_F-TypeSAwdConvertible
Jaguar,F-Type S Awd Coupe,0.06,0.16,0.02,0.78,0.36,Jaguar_F-TypeSAwdCoupe
Jaguar,F-Type S Convertible,0.46,0.52,0.68,0.29,0.2,Jaguar_F-TypeSConvertible
Jaguar,F-Type S Coupe,0.31,0.17,0.97,0.87,0.77,Jaguar_F-TypeSCoupe
Jaguar,F-Type Svr Awd Convertible,0.1,0.5,0.19,0.21,0.7,Jaguar_F-TypeSvrAwdConvertible
Jaguar,F-Type Svr Awd Convertible Gen2,0.55,0.38,0.84,0.22,0.05,Jaguar_F-TypeSvrAwdConvertibleGen2
Jaguar,F-Type Svr Awd Coupe,0.65,0.95,0.09,0.72,0.48,Jaguar_F-TypeSvrAwdCoupe
Jaguar,F-Type Svr Awd Coupe Gen2,0.77,0.1,0.44,0.56,0.32,Jaguar_F-TypeSvrAwdCoupeGen2
Jaguar,F-Type V8 S Convertible,0.59,0.1,0.3,0.26,0.25,Jaguar_F-TypeV8SConvertible
Jaguar,I-Pace,0.48,0.36,0.8,0.39,0.24,Jaguar_I-Pace
Jaguar,I-Pace Ev400,0.02,0.77,0.78,0.43,0.76,Jaguar_I-PaceEv400
Jaguar,I-Pace Ev400 (20 Inch Tires),0.54,0.25,0.66,0.22,0.74,Jaguar_I-PaceEv400(20InchTires)
Jaguar,I-Pace Ev400 (22 Inch Tires),0.94,0.67,0.66,0.04,0.92,Jaguar_I-PaceEv400(22InchTires)
Jaguar,S-Type,0.3,0.11,0.34,0.05,0.1,Jaguar_S-Type
Jaguar,S-Type (X200) V6,0.13,0.45,0.31,0.79,0.43,Jaguar_S-Type(X200)V6
Jaguar,S-Type (X200) V8,0.75,0.8,0.5,0.61,0.32,Jaguar_S-Type(X200)V8
Jaguar,S-Type 3.0 Litre,0.69,0.44,0.12,0.83,0.4000000000000001,Jaguar_S-Type3.0Litre
Jaguar,S-Type 4.2 Litre,0.88,0.71,0.63,0.56,0.65,Jaguar_S-Type4.2Litre
Jaguar,S-Type R,0.75,0.29,0.66,0.34,0.94,Jaguar_S-TypeR
Jaguar,Super V8,0.9,0.51,0.34,0.76,0.36,Jaguar_SuperV8
